Date,Time,IP Address,HTTP Method,Request,Status Code,Gender,Sport Viewed,Ad Displayed,Rating,Feedback,Session Duration (seconds),Continent,Country,Latitude,Longitude
2024-02-21,00:25:49,71.80.92.191,POST,/home,404,Female,Tennis,No,4,Good,7895,Asia,Japan,36.2048,138.2529
2024-04-28,09:11:29,220.236.186.137,POST,/events,304,Female,Netball,No,3,Excellent,954,Europe,Spain,40.4637,-3.7492
2024-01-27,20:21:50,108.114.35.89,POST,/teams,200,Female,Basketball,No,3,Good,7840,Africa,Morocco,31.7917,7.0926
2024-02-10,06:24:12,13.113.183.131,POST,/gallery,404,Male,Tennis,No,4,Poor,9286,North America,Jamaica,18.1096,-77.2975
2023-12-31,10:35:29,2.90.149.192,GET,/teams,304,Male,Baseball,Yes,4,Average,3343,Europe,Belgium,50.5039,4.4699
2023-11-28,11:58:09,149.104.168.87,GET,/tickets,200,Male,Football,Yes,4,Poor,1082,Africa,Nigeria,9.082,8.6753
2024-02-24,16:11:26,28.158.179.53,POST,/fixtures,200,Female,Swimming,Yes,2,Excellent,8570,North America,United States,37.0902,-95.7129
2024-05-17,14:59:35,69.232.129.124,PUT,/gallery,404,Male,Swimming,Yes,2,Good,5469,South America,Paraguay,-23.4425,-58.4438
2024-02-07,13:34:42,97.94.94.180,POST,/gallery,200,Female,Baseball,Yes,2,Excellent,5480,Africa,Ghana,7.9465,-1.0232
2023-11-17,23:29:18,177.168.50.45,PUT,/fixtures,404,Female,Netball,Yes,2,Average,2742,North America,Dominican Republic,18.7357,-70.1627
2024-05-14,21:54:43,165.244.171.49,PUT,/players,304,Female,Boxing,No,5,Excellent,1917,Africa,Nigeria,9.082,8.6753
2024-02-17,14:40:07,34.38.47.199,PUT,/teams,304,Female,Tennis,No,2,Poor,2247,Africa,South Africa,-30.5595,22.9375
2023-12-26,12:31:49,130.185.109.228,PUT,/gallery,404,Male,Football,No,3,Average,8692,Europe,United Kingdom,55.3781,-3.436
2023-12-17,20:47:42,108.245.228.80,GET,/contact,404,Female,Boxing,Yes,1,Poor,8378,South America,Chile,-35.6751,-71.543
2024-02-25,05:52:47,148.78.203.129,PUT,/shop,404,Female,Tennis,Yes,3,Good,1002,Africa,South Africa,-30.5595,22.9375
2024-01-04,08:58:12,55.47.38.211,PUT,/home,404,Male,Baseball,Yes,3,Poor,1422,North America,Dominican Republic,18.7357,-70.1627
2024-05-05,11:14:00,172.170.58.157,PUT,/fanzone,404,Female,Basketball,No,5,Poor,9211,Asia,Turkey,38.9637,35.2433
2024-04-10,07:04:37,186.197.66.203,PUT,/fixtures,304,Male,Tennis,Yes,5,Excellent,8250,Europe,Netherlands,52.1326,5.2913
2024-02-14,20:33:31,42.207.79.214,POST,/fixtures,404,Male,Boxing,No,1,Average,7695,Europe,Spain,40.4637,-3.7492
2024-05-03,00:03:27,115.93.139.183,POST,/events,304,Male,Boxing,Yes,3,Average,10030,Africa,Tanzania,-6.369,34.8888
2024-03-13,01:21:21,29.156.12.208,GET,/fanzone,304,Female,Football,Yes,1,Poor,3495,Africa,Tanzania,-6.369,34.8888
2024-03-02,03:45:43,192.53.12.90,POST,/news,304,Female,Basketball,No,4,Poor,7638,Asia,Turkey,38.9637,35.2433
2024-02-20,22:02:24,192.200.188.163,PUT,/about,404,Female,Baseball,Yes,4,Poor,7573,South America,Ecuador,-1.8312,-78.1834
2023-12-14,08:16:13,177.211.156.150,POST,/teams,200,Male,Netball,No,4,Excellent,8353,South America,Paraguay,-23.4425,-58.4438
2023-12-22,16:46:32,28.240.141.167,GET,/about,200,Female,Football,No,5,Good,9632,Europe,Belgium,50.5039,4.4699
2024-03-04,20:59:47,64.31.170.125,PUT,/teams,404,Male,Swimming,No,2,Poor,4431,Europe,Poland,51.9194,19.1451
2024-02-04,16:04:46,129.199.39.251,PUT,/news,404,Female,Tennis,No,1,Average,8823,Africa,Morocco,31.7917,7.0926
2023-12-30,02:01:41,38.53.59.149,PUT,/fixtures,200,Female,Football,Yes,5,Good,5420,South America,Bolivia,-16.2902,-63.5887
2023-11-20,06:30:51,108.157.8.79,PUT,/events,404,Female,Boxing,No,1,Poor,7906,Asia,Japan,36.2048,138.2529
2024-04-04,00:06:14,178.51.97.193,POST,/fanzone,304,Male,Swimming,Yes,4,Average,7412,South America,Brazil,-14.235,-51.9253
2024-04-10,14:25:51,41.43.46.120,GET,/events,200,Female,Basketball,No,5,Excellent,4833,North America,Costa Rica,9.7489,-83.7534
2024-03-13,02:27:14,40.20.239.194,PUT,/about,404,Male,Basketball,Yes,3,Poor,10229,Europe,Spain,40.4637,-3.7492
2024-04-17,08:29:23,100.7.68.58,POST,/about,200,Female,Netball,No,4,Good,6061,Asia,Japan,36.2048,138.2529
2024-03-13,23:37:24,187.235.251.221,GET,/tickets,304,Male,Boxing,Yes,1,Good,1758,South America,Peru,-9.19,-75.0152
2024-04-12,17:42:10,10.57.124.46,PUT,/home,304,Male,Boxing,Yes,5,Average,8823,Asia,India,20.5937,78.9629
2024-05-05,09:49:10,109.178.84.114,GET,/news,200,Female,Tennis,No,5,Average,1487,North America,Panama,8.538,-80.7821
2024-04-28,05:09:42,49.95.67.107,POST,/about,304,Male,Netball,No,3,Average,5379,Asia,Indonesia,-0.7893,113.9213
2024-02-18,19:30:52,103.108.252.0,PUT,/tickets,304,Male,Baseball,No,1,Poor,7412,Asia,Indonesia,-0.7893,113.9213
2024-01-19,00:21:20,92.188.25.186,GET,/about,200,Female,Netball,Yes,2,Average,4449,Africa,Algeria,28.0339,1.6596
2024-05-03,02:06:22,202.134.51.46,POST,/fixtures,200,Female,Baseball,Yes,4,Poor,2525,Europe,Belgium,50.5039,4.4699
2024-04-10,09:51:32,144.212.207.167,POST,/shop,404,Male,Boxing,No,1,Good,1109,Europe,Poland,51.9194,19.1451
2024-04-26,12:13:20,29.251.162.152,GET,/about,404,Female,Basketball,Yes,3,Good,1050,Asia,India,20.5937,78.9629
2024-03-23,23:20:29,132.144.10.11,POST,/contact,404,Male,Baseball,Yes,2,Excellent,6297,Asia,Vietnam,14.0583,108.2772
2024-04-07,07:48:42,85.27.100.104,POST,/teams,404,Female,Swimming,Yes,5,Good,2560,North America,Guatemala,15.7835,-90.2308
2023-12-11,08:56:33,64.246.114.23,PUT,/about,304,Female,Swimming,Yes,4,Good,4994,Africa,Zimbabwe,-19.0154,29.1549
2024-01-11,13:10:47,176.30.114.32,PUT,/news,304,Female,Football,Yes,3,Good,4150,Europe,Poland,51.9194,19.1451
2024-02-28,07:15:26,205.30.51.3,PUT,/shop,404,Female,Football,No,5,Good,631,North America,United States,37.0902,-95.7129
2024-01-04,21:47:42,33.241.48.106,GET,/shop,304,Male,Football,No,2,Average,9393,Asia,China,35.8617,104.1954
2024-04-09,19:33:51,4.147.195.152,POST,/players,404,Female,Netball,No,1,Poor,9567,Africa,Kenya,-0.0236,37.9062
2024-04-07,16:51:44,110.86.62.215,POST,/fanzone,304,Male,Baseball,No,1,Good,3931,Asia,Bangladesh,23.685,90.3563
2023-12-09,16:33:34,128.55.135.61,PUT,/fixtures,200,Male,Basketball,No,3,Poor,9801,Africa,Botswana,-22.3285,24.6849
2024-01-26,18:09:20,5.249.199.252,POST,/fanzone,304,Female,Netball,No,4,Average,2373,Europe,Poland,51.9194,19.1451
2024-01-06,09:05:53,110.43.99.72,GET,/players,304,Male,Football,Yes,3,Excellent,1504,Africa,Egypt,26.8206,30.8025
2023-12-12,15:50:26,200.77.229.247,POST,/players,404,Male,Football,No,4,Good,1325,Africa,Algeria,28.0339,1.6596
2024-03-18,13:38:51,78.54.62.254,POST,/contact,404,Female,Boxing,Yes,3,Average,8788,North America,Panama,8.538,-80.7821
2024-01-04,03:54:49,71.91.113.91,PUT,/events,404,Male,Tennis,Yes,4,Excellent,5917,North America,Panama,8.538,-80.7821
2024-03-27,11:57:34,189.244.107.154,PUT,/home,404,Male,Football,No,5,Average,5329,Africa,Kenya,-0.0236,37.9062
2023-11-17,04:18:30,162.101.14.237,PUT,/fixtures,404,Female,Football,Yes,1,Excellent,9819,Europe,Poland,51.9194,19.1451
2024-03-06,10:25:04,36.59.186.80,POST,/news,404,Female,Boxing,Yes,4,Average,8137,North America,Costa Rica,9.7489,-83.7534
2024-01-21,01:14:08,24.65.253.121,POST,/about,404,Male,Baseball,No,4,Poor,10411,Africa,Tanzania,-6.369,34.8888
2024-01-03,04:13:43,194.246.150.234,POST,/news,404,Male,Tennis,Yes,5,Poor,5301,Europe,Spain,40.4637,-3.7492
2024-01-13,05:03:11,130.5.220.39,POST,/gallery,304,Female,Swimming,No,2,Average,7766,South America,Brazil,-14.235,-51.9253
2024-05-17,09:39:57,26.248.113.28,GET,/news,304,Male,Tennis,No,4,Poor,1009,South America,Venezuela,6.4238,-66.5897
2024-02-13,10:23:52,205.79.214.131,GET,/fixtures,200,Female,Swimming,Yes,5,Poor,10136,Europe,Romania,45.9432,24.9668
2024-02-17,13:29:43,89.195.28.103,POST,/teams,404,Female,Football,No,1,Average,2210,Asia,Bangladesh,23.685,90.3563
2024-03-11,10:33:42,55.254.85.152,GET,/about,404,Male,Swimming,Yes,4,Excellent,7715,Asia,Indonesia,-0.7893,113.9213
2023-11-17,12:02:29,75.98.81.89,GET,/events,304,Male,Baseball,No,4,Excellent,5827,Europe,United Kingdom,55.3781,-3.436
2024-01-03,21:23:57,25.160.231.203,GET,/news,404,Female,Baseball,Yes,2,Good,1282,Asia,Turkey,38.9637,35.2433
2023-12-09,04:50:28,58.23.212.70,POST,/events,304,Female,Netball,No,3,Excellent,10986,South America,Venezuela,6.4238,-66.5897
2024-02-16,00:31:27,8.255.41.187,GET,/shop,404,Female,Football,Yes,2,Good,4626,Asia,Bangladesh,23.685,90.3563
2024-01-09,09:43:51,76.103.89.4,GET,/gallery,304,Male,Boxing,Yes,5,Average,4041,North America,Dominican Republic,18.7357,-70.1627
2023-11-22,21:22:42,117.35.210.236,GET,/fanzone,200,Male,Boxing,Yes,1,Good,2501,South America,Paraguay,-23.4425,-58.4438
2023-11-17,04:29:21,34.33.221.97,GET,/fanzone,404,Female,Baseball,No,5,Good,3311,Asia,Iran,32.4279,53.688
2024-03-05,07:18:35,47.192.135.48,PUT,/home,404,Male,Swimming,Yes,5,Poor,11371,South America,Colombia,4.5709,-74.2973
2023-12-16,11:18:53,169.118.231.84,GET,/news,304,Female,Baseball,No,2,Poor,1011,South America,Ecuador,-1.8312,-78.1834
2023-12-24,16:41:25,200.45.148.160,PUT,/about,200,Female,Tennis,No,2,Poor,5521,South America,Ecuador,-1.8312,-78.1834
2023-12-01,10:25:40,48.40.141.178,PUT,/fixtures,200,Female,Football,No,3,Poor,4147,North America,United States,37.0902,-95.7129
2024-01-11,13:56:48,125.157.190.171,GET,/contact,404,Male,Basketball,No,2,Good,619,South America,Argentina,-38.4161,-63.6167
2024-01-18,19:09:33,173.137.209.42,PUT,/contact,200,Female,Netball,No,1,Good,2472,Europe,Romania,45.9432,24.9668
2024-03-29,04:05:04,37.121.239.42,GET,/contact,200,Male,Tennis,No,5,Excellent,7577,Africa,Morocco,31.7917,7.0926
2023-12-25,17:11:34,187.224.3.170,POST,/shop,200,Male,Netball,Yes,5,Average,10090,Africa,Ghana,7.9465,-1.0232
2024-01-14,07:57:40,103.140.67.172,GET,/shop,404,Male,Basketball,Yes,5,Excellent,2728,Asia,Japan,36.2048,138.2529
2024-02-27,14:52:18,174.246.83.110,PUT,/fanzone,304,Female,Football,No,5,Poor,3897,North America,Dominican Republic,18.7357,-70.1627
2024-05-06,02:42:36,125.119.40.31,GET,/home,304,Female,Netball,Yes,4,Good,4046,Asia,Pakistan,30.3753,69.3451
2023-12-02,08:33:39,134.253.138.203,GET,/fixtures,404,Male,Basketball,Yes,5,Excellent,6688,South America,Colombia,4.5709,-74.2973
2024-04-07,12:36:59,217.69.247.97,POST,/fanzone,404,Male,Baseball,Yes,2,Average,3832,North America,Guatemala,15.7835,-90.2308
2023-12-23,13:34:41,101.24.57.149,GET,/fanzone,200,Female,Netball,Yes,2,Average,4313,Europe,Ukraine,48.3794,31.1656
2024-04-16,22:57:00,83.237.254.232,GET,/events,404,Male,Boxing,Yes,3,Excellent,3544,Africa,Tanzania,-6.369,34.8888
2023-12-08,17:20:57,40.159.149.148,POST,/shop,404,Female,Basketball,Yes,5,Excellent,3989,South America,Uruguay,-32.5228,-55.7658
2024-01-07,03:55:17,208.238.20.163,POST,/about,200,Male,Swimming,No,5,Excellent,2057,Asia,Vietnam,14.0583,108.2772
2023-11-29,23:52:44,46.66.215.128,PUT,/tickets,200,Female,Swimming,No,2,Excellent,10727,North America,United States,37.0902,-95.7129
2023-11-24,07:03:41,123.51.142.77,GET,/teams,404,Male,Boxing,No,4,Poor,7307,Asia,Iran,32.4279,53.688
2024-03-23,04:20:18,86.135.60.40,PUT,/fanzone,200,Male,Basketball,Yes,2,Average,10814,Asia,Bangladesh,23.685,90.3563
2023-12-15,13:56:56,192.173.61.219,POST,/news,304,Male,Netball,Yes,5,Poor,9328,South America,Ecuador,-1.8312,-78.1834
2024-02-26,04:02:53,45.163.135.246,GET,/players,200,Male,Swimming,No,5,Good,1544,Asia,Bangladesh,23.685,90.3563
2024-05-05,01:12:00,199.186.193.136,GET,/home,200,Female,Netball,No,5,Average,10735,North America,Canada,56.1304,-106.3468
2024-04-30,19:35:37,13.215.59.237,GET,/contact,404,Female,Boxing,Yes,5,Average,6598,South America,Venezuela,6.4238,-66.5897
2023-11-21,10:37:56,57.119.255.39,GET,/tickets,404,Male,Swimming,Yes,4,Good,5173,Africa,Botswana,-22.3285,24.6849
2024-05-02,19:00:00,69.150.120.203,PUT,/fixtures,404,Male,Netball,No,1,Average,3995,Europe,Romania,45.9432,24.9668
2024-02-05,18:56:32,208.33.176.95,GET,/home,200,Male,Baseball,Yes,1,Excellent,6957,Asia,Indonesia,-0.7893,113.9213
2023-12-11,10:40:13,150.41.120.94,GET,/home,200,Female,Basketball,No,2,Excellent,4665,Europe,France,46.6034,1.8883
2024-02-18,04:57:43,16.205.7.192,PUT,/fixtures,200,Male,Boxing,No,4,Good,4803,South America,Brazil,-14.235,-51.9253
2024-05-11,01:14:37,163.220.148.74,PUT,/gallery,200,Male,Boxing,No,1,Good,3404,South America,Colombia,4.5709,-74.2973
2024-05-16,15:44:47,114.170.138.123,GET,/home,200,Female,Basketball,Yes,2,Good,5855,Europe,Poland,51.9194,19.1451
2024-05-17,16:57:01,110.56.214.82,PUT,/teams,200,Male,Basketball,No,5,Average,8564,Asia,India,20.5937,78.9629
2024-02-29,14:28:42,73.178.88.18,GET,/players,304,Female,Tennis,No,4,Poor,6097,Africa,Ghana,7.9465,-1.0232
2023-12-23,23:35:33,191.45.58.126,GET,/shop,200,Female,Tennis,No,1,Excellent,7356,North America,Dominican Republic,18.7357,-70.1627
2023-11-18,21:25:25,154.49.24.127,GET,/players,304,Male,Basketball,No,4,Excellent,6513,Africa,Morocco,31.7917,7.0926
2023-11-29,01:52:12,102.227.22.106,POST,/tickets,304,Female,Netball,No,2,Good,10461,Asia,Indonesia,-0.7893,113.9213
2023-12-01,21:17:35,162.221.161.12,POST,/players,200,Male,Football,No,5,Average,5999,Asia,Japan,36.2048,138.2529
2024-05-10,05:22:35,213.118.202.150,PUT,/about,304,Female,Basketball,Yes,2,Average,3574,Europe,Spain,40.4637,-3.7492
2024-04-12,02:37:06,119.230.19.147,PUT,/teams,404,Female,Swimming,Yes,2,Average,4065,Africa,Zimbabwe,-19.0154,29.1549
2024-02-26,19:11:37,112.32.215.105,GET,/fanzone,404,Female,Basketball,No,4,Excellent,7006,Africa,Algeria,28.0339,1.6596
2024-03-08,23:28:31,5.190.0.89,POST,/fixtures,304,Female,Boxing,Yes,2,Good,3652,Africa,Kenya,-0.0236,37.9062
2024-01-17,23:59:39,149.66.21.84,PUT,/about,200,Male,Baseball,No,1,Good,5006,Africa,South Africa,-30.5595,22.9375
2023-12-27,09:02:35,201.109.140.151,POST,/tickets,200,Female,Basketball,No,1,Poor,9174,South America,Peru,-9.19,-75.0152
2024-01-17,09:21:18,73.41.156.116,PUT,/contact,200,Male,Tennis,No,3,Average,8064,Europe,Netherlands,52.1326,5.2913
2024-04-17,12:33:33,73.103.90.129,PUT,/contact,200,Female,Football,No,3,Average,8223,Europe,Belgium,50.5039,4.4699
2024-02-23,22:07:18,188.140.254.212,PUT,/contact,404,Female,Basketball,No,2,Average,5351,North America,Panama,8.538,-80.7821
2024-05-14,23:48:59,34.97.51.94,GET,/news,404,Female,Boxing,No,1,Poor,6472,Asia,Bangladesh,23.685,90.3563
2023-12-07,23:12:30,183.99.39.5,POST,/events,404,Male,Baseball,No,1,Excellent,9325,Asia,China,35.8617,104.1954
2024-04-22,05:53:31,221.84.177.104,POST,/tickets,200,Female,Swimming,Yes,5,Poor,7048,North America,Cuba,21.5218,-77.7812
2024-03-24,08:15:44,19.60.95.128,GET,/players,200,Male,Netball,Yes,4,Good,9974,Asia,China,35.8617,104.1954
2023-12-13,19:46:28,85.149.185.228,PUT,/about,304,Male,Boxing,Yes,3,Excellent,11103,Africa,Algeria,28.0339,1.6596
2023-12-17,19:08:14,130.103.6.53,PUT,/news,304,Male,Basketball,No,4,Average,9405,South America,Brazil,-14.235,-51.9253
2024-02-04,12:35:06,88.223.133.21,POST,/tickets,304,Male,Netball,No,2,Good,7619,Europe,Germany,51.1657,10.4515
2024-02-07,06:25:24,167.209.29.128,GET,/shop,404,Male,Basketball,Yes,5,Excellent,6423,South America,Venezuela,6.4238,-66.5897
2024-05-10,14:30:23,162.82.209.180,POST,/teams,304,Female,Netball,Yes,4,Poor,7686,South America,Uruguay,-32.5228,-55.7658
2024-03-02,11:09:58,47.25.164.216,PUT,/shop,304,Female,Boxing,Yes,4,Excellent,8883,Africa,Egypt,26.8206,30.8025
2024-04-14,04:25:39,214.141.62.205,GET,/about,200,Female,Football,No,5,Poor,6572,South America,Argentina,-38.4161,-63.6167
2024-01-26,21:59:12,134.71.101.255,GET,/players,304,Male,Swimming,No,2,Excellent,6651,North America,Canada,56.1304,-106.3468
2023-11-26,01:47:04,90.40.43.222,GET,/contact,404,Male,Netball,No,5,Good,5710,Africa,Zimbabwe,-19.0154,29.1549
2024-04-10,10:16:11,131.97.28.51,PUT,/teams,404,Male,Swimming,No,1,Excellent,8096,Asia,Bangladesh,23.685,90.3563
2023-12-17,14:54:48,140.183.179.135,PUT,/about,200,Female,Baseball,Yes,4,Good,9596,Asia,Vietnam,14.0583,108.2772
2024-01-31,02:17:04,12.211.185.27,POST,/tickets,404,Female,Boxing,Yes,3,Good,7805,North America,Mexico,23.6345,-102.5528
2024-04-05,07:43:59,101.209.168.208,POST,/home,200,Male,Boxing,Yes,5,Average,3190,Europe,Germany,51.1657,10.4515
2024-04-08,21:26:20,211.35.156.104,POST,/home,304,Female,Swimming,No,3,Average,1608,Africa,Ghana,7.9465,-1.0232
2024-03-12,17:21:45,79.69.107.86,GET,/players,404,Female,Boxing,Yes,2,Poor,7294,Europe,Poland,51.9194,19.1451
2024-03-07,00:56:47,196.99.102.216,PUT,/teams,404,Male,Netball,Yes,5,Average,2108,Europe,France,46.6034,1.8883
2024-05-02,11:21:43,81.179.224.108,GET,/contact,200,Male,Basketball,No,4,Good,2767,South America,Bolivia,-16.2902,-63.5887
2023-11-26,03:50:43,59.13.29.159,PUT,/contact,200,Female,Basketball,No,2,Poor,4326,South America,Paraguay,-23.4425,-58.4438
2024-04-04,02:28:32,17.46.180.5,GET,/about,304,Male,Netball,Yes,4,Excellent,10916,Asia,Iran,32.4279,53.688
2024-02-14,01:12:56,39.16.205.95,POST,/fixtures,304,Male,Baseball,No,3,Excellent,9736,Asia,Pakistan,30.3753,69.3451
2024-01-05,17:26:38,73.85.136.59,GET,/players,304,Male,Tennis,Yes,4,Poor,3634,Europe,Germany,51.1657,10.4515
2024-03-04,12:54:38,88.116.206.231,GET,/tickets,304,Male,Swimming,No,4,Average,10346,South America,Peru,-9.19,-75.0152
2024-01-20,10:22:11,77.183.181.192,POST,/about,404,Male,Swimming,Yes,4,Poor,8313,Europe,Netherlands,52.1326,5.2913
2024-03-01,11:50:40,88.121.125.90,GET,/shop,304,Female,Swimming,No,5,Average,8128,Europe,Spain,40.4637,-3.7492
2024-03-11,18:24:05,168.169.225.172,GET,/players,200,Male,Football,Yes,3,Average,8080,South America,Brazil,-14.235,-51.9253
2024-04-07,12:24:20,145.239.52.239,GET,/events,304,Female,Basketball,No,2,Good,5543,South America,Venezuela,6.4238,-66.5897
2024-04-22,15:29:02,116.35.79.146,POST,/news,304,Male,Baseball,No,3,Average,5110,Europe,Spain,40.4637,-3.7492
2024-04-22,18:35:36,70.155.100.100,GET,/home,200,Male,Tennis,Yes,5,Poor,9412,North America,Canada,56.1304,-106.3468
2024-05-03,20:10:45,47.18.235.12,PUT,/about,304,Female,Baseball,Yes,2,Poor,3900,Africa,Kenya,-0.0236,37.9062
2024-01-03,01:44:57,163.133.17.69,GET,/home,304,Male,Basketball,No,4,Average,10176,Asia,Japan,36.2048,138.2529
2024-04-22,21:05:48,84.212.139.195,GET,/tickets,200,Male,Netball,No,2,Poor,7447,Africa,Kenya,-0.0236,37.9062
2024-01-03,17:54:52,130.252.123.144,PUT,/teams,304,Female,Baseball,Yes,3,Excellent,4432,Asia,Iran,32.4279,53.688
2024-03-06,17:53:17,63.214.184.92,POST,/gallery,200,Female,Swimming,No,1,Average,4569,Europe,France,46.6034,1.8883
2024-04-22,17:30:01,212.78.191.86,POST,/news,404,Male,Basketball,Yes,4,Good,1450,North America,Jamaica,18.1096,-77.2975
2024-01-24,16:35:01,208.237.136.94,POST,/fixtures,304,Female,Swimming,Yes,4,Average,3788,Asia,Vietnam,14.0583,108.2772
2023-11-20,11:52:08,170.164.210.15,PUT,/teams,404,Female,Tennis,Yes,1,Excellent,7093,Europe,Romania,45.9432,24.9668
2024-01-19,13:57:43,178.2.11.33,POST,/home,404,Male,Football,Yes,2,Average,3791,South America,Bolivia,-16.2902,-63.5887
2024-03-17,18:19:15,134.54.66.236,GET,/fanzone,200,Female,Basketball,No,2,Good,4230,South America,Argentina,-38.4161,-63.6167
2024-03-21,15:23:23,92.108.111.105,POST,/contact,404,Male,Baseball,Yes,1,Average,1071,North America,Jamaica,18.1096,-77.2975
2024-01-27,22:59:14,190.190.251.120,PUT,/teams,304,Female,Baseball,Yes,1,Good,10834,South America,Bolivia,-16.2902,-63.5887
2024-02-11,04:17:54,78.81.40.251,PUT,/teams,304,Male,Netball,No,5,Poor,5395,South America,Brazil,-14.235,-51.9253
2023-11-22,22:05:54,71.135.52.107,GET,/tickets,200,Male,Basketball,No,5,Average,8903,South America,Venezuela,6.4238,-66.5897
2024-02-08,19:47:45,114.91.211.171,PUT,/contact,304,Female,Swimming,Yes,5,Poor,2486,Asia,Indonesia,-0.7893,113.9213
2024-02-16,02:56:51,211.166.141.98,POST,/tickets,404,Female,Swimming,Yes,4,Good,1422,North America,Dominican Republic,18.7357,-70.1627
2024-01-08,17:37:13,147.113.4.100,POST,/news,404,Male,Tennis,Yes,3,Excellent,10644,South America,Paraguay,-23.4425,-58.4438
2023-12-17,04:19:30,175.160.86.208,POST,/shop,200,Male,Netball,No,3,Poor,4447,Asia,Bangladesh,23.685,90.3563
2024-05-15,20:06:19,162.245.104.247,POST,/gallery,200,Female,Basketball,No,5,Poor,1428,North America,Dominican Republic,18.7357,-70.1627
2023-11-30,02:58:16,46.134.17.175,PUT,/events,200,Male,Baseball,Yes,2,Poor,11102,Europe,Belgium,50.5039,4.4699
2024-04-26,03:30:59,196.79.128.154,GET,/fanzone,404,Female,Tennis,Yes,2,Average,4335,South America,Bolivia,-16.2902,-63.5887
2024-01-16,04:19:46,134.9.187.54,PUT,/news,304,Female,Boxing,No,2,Excellent,5874,North America,United States,37.0902,-95.7129
2024-02-28,14:44:53,163.76.230.41,GET,/teams,200,Male,Boxing,No,4,Poor,8596,Europe,Poland,51.9194,19.1451
2024-03-12,23:10:43,66.151.204.208,GET,/tickets,200,Female,Baseball,No,2,Good,7643,North America,Dominican Republic,18.7357,-70.1627
2024-03-07,15:54:11,74.33.172.22,PUT,/home,200,Male,Football,Yes,5,Poor,2603,Asia,Indonesia,-0.7893,113.9213
2024-04-01,08:57:13,55.151.30.50,PUT,/fanzone,304,Male,Basketball,Yes,2,Excellent,6764,North America,Jamaica,18.1096,-77.2975
2024-04-18,12:37:06,54.0.159.152,POST,/fanzone,200,Male,Basketball,Yes,2,Average,6637,North America,Dominican Republic,18.7357,-70.1627
2024-01-24,00:13:59,142.1.146.39,POST,/gallery,404,Female,Basketball,No,2,Average,3802,Africa,Botswana,-22.3285,24.6849
2023-12-26,18:42:18,96.176.114.91,GET,/news,304,Female,Football,No,5,Poor,5025,Africa,Zimbabwe,-19.0154,29.1549
2024-04-02,02:25:49,122.12.40.206,PUT,/contact,200,Female,Basketball,Yes,1,Excellent,1096,North America,Mexico,23.6345,-102.5528
2023-12-30,13:23:42,155.98.51.229,POST,/gallery,304,Female,Boxing,No,3,Excellent,4038,South America,Uruguay,-32.5228,-55.7658
2024-01-08,23:42:17,40.103.229.133,PUT,/contact,404,Female,Swimming,No,5,Poor,5305,Asia,Bangladesh,23.685,90.3563
2023-11-23,13:22:56,160.206.196.129,GET,/gallery,304,Male,Tennis,No,3,Poor,4539,South America,Uruguay,-32.5228,-55.7658
2023-11-28,00:17:53,165.13.27.228,POST,/home,404,Male,Tennis,No,5,Excellent,2787,Africa,Ghana,7.9465,-1.0232
2024-02-15,07:28:44,30.185.29.88,GET,/fanzone,404,Male,Tennis,No,5,Average,11167,Asia,India,20.5937,78.9629
2023-12-16,15:12:20,126.179.202.45,GET,/home,404,Male,Swimming,Yes,5,Excellent,1508,South America,Peru,-9.19,-75.0152
2023-12-26,15:09:55,79.92.131.249,GET,/news,404,Female,Netball,Yes,4,Average,7187,North America,Dominican Republic,18.7357,-70.1627
2024-01-22,21:38:10,220.26.13.143,POST,/home,200,Male,Tennis,No,2,Excellent,1900,Europe,Poland,51.9194,19.1451
2024-02-23,15:10:20,48.17.21.146,PUT,/contact,200,Female,Boxing,No,3,Average,8777,Africa,Morocco,31.7917,7.0926
2024-03-18,11:39:43,107.119.2.125,PUT,/tickets,404,Male,Baseball,Yes,4,Excellent,1498,South America,Venezuela,6.4238,-66.5897
2024-04-17,13:25:00,65.25.205.165,POST,/fanzone,404,Male,Basketball,Yes,5,Good,3668,South America,Chile,-35.6751,-71.543
2024-01-14,14:43:02,116.235.155.28,GET,/shop,304,Male,Boxing,Yes,3,Average,1912,North America,United States,37.0902,-95.7129
2024-03-26,05:27:52,125.184.77.218,POST,/shop,200,Male,Baseball,No,1,Average,10926,Europe,Ukraine,48.3794,31.1656
2023-12-14,04:05:07,13.199.55.77,POST,/contact,404,Male,Netball,Yes,4,Good,8770,South America,Peru,-9.19,-75.0152
2024-01-29,16:22:09,22.243.204.242,PUT,/fixtures,200,Male,Basketball,Yes,5,Poor,10524,Asia,Indonesia,-0.7893,113.9213
2024-05-11,11:10:22,104.163.195.18,GET,/shop,304,Female,Basketball,Yes,1,Average,7224,South America,Ecuador,-1.8312,-78.1834
2024-03-29,08:11:12,101.178.174.35,GET,/shop,200,Male,Tennis,Yes,2,Excellent,4627,South America,Uruguay,-32.5228,-55.7658
2023-12-28,00:12:40,113.251.3.115,GET,/players,200,Female,Swimming,No,5,Excellent,5879,South America,Peru,-9.19,-75.0152
2023-12-22,02:26:15,32.92.226.151,POST,/contact,404,Male,Tennis,Yes,3,Excellent,9124,Asia,Indonesia,-0.7893,113.9213
2023-12-17,19:31:16,160.247.128.192,GET,/home,200,Male,Boxing,No,2,Excellent,1556,Europe,Spain,40.4637,-3.7492
